order_id,customer_id,order_date,product,category,quantity,price,discount,country,revenue
500948,323,2024-12-29,Toys Item 21,Toys,2,216.47,0.25,Morocco,324.7
500949,544,2024-04-27,Toys Item 29,Toys,3,7.22,0.05,Saudi Arabia,20.58
500950,6,2024-09-25,Fashion Item 26,Fashion,2,21.01,0.15,Lebanon,35.72
500951,573,2024-03-01,Fashion Item 24,Fashion,3,79.92,0.0,Saudi Arabia,239.76
500952,171,2024-01-24,Electronics Item 11,Electronics,3,58.69,0.05,Saudi Arabia,167.27
500953,467,2024-01-17,Home Item 29,Home,2,48.54,0.0,UAE,97.08
500954,21,2024-09-04,Home Item 38,Home,1,34.58,0.15,Saudi Arabia,29.39
500955,497,2024-07-17,Grocery Item 27,Grocery,4,150.33,0.05,Saudi Arabia,571.25
500956,103,2024-08-26,Grocery Item 9,Grocery,4,270.09,0.05,Egypt,1026.34
500957,586,2024-01-09,Fashion Item 32,Fashion,3,24.48,0.0,Morocco,73.44
500958,291,2024-08-05,Sports Item 22,Sports,4,134.49,0.25,Egypt,403.47
500959,597,2024-07-28,Sports Item 18,Sports,5,211.94,0.05,Egypt,1006.72
500960,574,2024-04-08,Home Item 22,Home,1,57.63,0.25,UAE,43.22
500961,57,2024-03-08,Home Item 2,Home,3,63.86,0.1,Lebanon,172.42
500962,438,2024-12-10,Home Item 8,Home,5,85.68,0.0,Saudi Arabia,428.4
500963,260,2024-01-20,Electronics Item 4,Electronics,5,68.89,0.25,Saudi Arabia,258.34
500964,191,2024-01-03,Fashion Item 29,Fashion,4,55.08,0.0,Morocco,220.32
500965,327,2024-07-31,Fashion Item 37,Fashion,1,15.91,0.2,Jordan,12.73
500966,335,2024-08-26,Fashion Item 34,Fashion,4,109.3,0.1,Lebanon,393.48
500967,487,2024-12-09,Fashion Item 39,Fashion,1,56.68,0.0,UAE,56.68
500968,278,2024-11-12,Electronics Item 36,Electronics,4,91.78,0.1,Egypt,330.41
500969,337,2024-05-29,Home Item 19,Home,3,40.32,0.0,UAE,120.96
500970,558,2024-09-10,Fashion Item 9,Fashion,5,171.75,0.05,Lebanon,815.81
500971,155,2024-01-30,Grocery Item 8,Grocery,3,35.97,0.2,Morocco,86.33
500972,129,2024-03-13,Grocery Item 15,Grocery,4,93.21,0.0,Lebanon,372.84
500973,390,2024-05-02,Grocery Item 8,Grocery,5,56.1,0.0,Egypt,280.5
500974,370,2024-11-12,Toys Item 24,Toys,1,150.75,0.0,Egypt,150.75
500975,237,2024-12-16,Fashion Item 11,Fashion,4,136.1,0.05,Egypt,517.18
500976,562,2024-07-31,Home Item 7,Home,4,53.71,0.0,Saudi Arabia,214.84
500977,243,2024-01-19,Toys Item 28,Toys,3,63.05,0.0,Jordan,189.15
500978,284,2024-09-03,Home Item 31,Home,5,76.9,0.25,Egypt,288.38
500979,310,2024-04-14,Sports Item 20,Sports,4,67.77,0.0,Egypt,271.08
500980,399,2024-02-03,Home Item 33,Home,4,187.56,0.0,Saudi Arabia,750.24
500981,592,2024-05-08,Sports Item 22,Sports,4,137.4,0.25,Jordan,412.2
500982,103,2024-05-24,Sports Item 35,Sports,5,40.84,0.0,UAE,204.2
500983,252,2024-01-17,Home Item 30,Home,5,59.11,0.1,Egypt,266.0
500984,50,2024-11-28,Sports Item 31,Sports,5,108.81,0.0,UAE,544.05
500985,245,2024-02-10,Sports Item 33,Sports,3,242.75,0.0,Saudi Arabia,728.25
500986,499,2024-09-26,Home Item 24,Home,3,135.68,0.15,UAE,345.98
500987,242,2024-11-04,Sports Item 5,Sports,2,185.45,0.1,Lebanon,333.81
500988,452,2024-06-17,Sports Item 13,Sports,1,19.11,0.1,Jordan,17.2
500989,556,2024-02-12,Electronics Item 38,Electronics,3,30.15,0.25,Saudi Arabia,67.84
500990,184,2024-01-31,Electronics Item 34,Electronics,4,91.03,0.05,UAE,345.91
500991,565,2024-08-03,Grocery Item 16,Grocery,3,31.74,0.15,Saudi Arabia,80.94
500992,122,2024-12-08,Toys Item 23,Toys,3,78.15,0.0,Egypt,234.45
500993,303,2024-07-30,Fashion Item 9,Fashion,5,29.41,0.2,Lebanon,117.64
500994,51,2024-01-31,Fashion Item 12,Fashion,4,38.25,0.25,Egypt,114.75
500995,527,2024-07-17,Electronics Item 32,Electronics,2,39.68,0.0,UAE,79.36
500996,474,2024-03-22,Toys Item 5,Toys,2,103.05,0.0,Jordan,206.1
500997,190,2024-04-27,Electronics Item 23,Electronics,5,204.08,0.0,UAE,1020.4
500998,400,2024-05-21,Home Item 33,Home,1,243.36,0.2,Egypt,194.69
500999,537,2024-06-25,Toys Item 20,Toys,5,57.52,0.05,Egypt,273.22
501000,376,2024-07-30,Home Item 36,Home,3,26.57,0.05,Jordan,75.72
501001,421,2024-12-02,Electronics Item 27,Electronics,3,13.53,0.0,Jordan,40.59
501002,481,2024-01-21,Fashion Item 18,Fashion,3,51.77,0.15,Jordan,132.01
501003,378,2024-09-28,Home Item 25,Home,3,73.34,0.15,UAE,187.02
501004,6,2024-02-04,Toys Item 9,Toys,4,61.18,0.25,Saudi Arabia,183.54
501005,499,2024-03-12,Electronics Item 30,Electronics,1,127.19,0.0,Egypt,127.19
501006,573,2024-12-16,Electronics Item 30,Electronics,1,70.59,0.15,Egypt,60.0
501007,239,2024-10-05,Toys Item 36,Toys,1,57.21,0.0,Egypt,57.21
501008,251,2024-11-05,Toys Item 28,Toys,2,165.62,0.1,Jordan,298.12
501009,482,2024-08-06,Toys Item 2,Toys,2,49.7,0.1,UAE,89.46
501010,507,2024-05-24,Electronics Item 20,Electronics,1,13.31,0.2,UAE,10.65
501011,461,2024-04-06,Electronics Item 4,Electronics,4,112.78,0.0,Egypt,451.12
501012,501,2024-03-29,Home Item 7,Home,4,133.37,0.0,Egypt,533.48
501013,600,2024-12-05,Home Item 11,Home,5,86.45,0.0,Egypt,432.25
501014,81,2024-01-28,Electronics Item 27,Electronics,3,31.02,0.25,UAE,69.8
501015,187,2024-04-23,Home Item 11,Home,3,62.57,0.05,Egypt,178.32
501016,230,2024-09-16,Toys Item 13,Toys,2,59.04,0.1,Jordan,106.27
501017,545,2024-07-23,Toys Item 17,Toys,2,31.62,0.25,Jordan,47.43
501018,581,2024-09-30,Electronics Item 37,Electronics,4,38.11,0.25,Jordan,114.33
501019,335,2024-04-03,Home Item 2,Home,1,84.33,0.2,Egypt,67.46
501020,544,2024-09-25,Fashion Item 20,Fashion,5,71.18,0.0,Egypt,355.9
501021,44,2024-01-15,Sports Item 26,Sports,3,73.14,0.0,Morocco,219.42
501022,466,2024-12-14,Sports Item 18,Sports,2,18.32,0.25,Morocco,27.48
501023,363,2024-07-31,Sports Item 6,Sports,4,29.9,0.0,Morocco,119.6
501024,448,2024-01-30,Fashion Item 38,Fashion,4,224.62,0.0,UAE,898.48
501025,413,2024-11-25,Grocery Item 28,Grocery,3,118.35,0.0,Egypt,355.05
501026,48,2024-09-14,Grocery Item 29,Grocery,2,85.35,0.0,Lebanon,170.7
501027,183,2024-04-24,Fashion Item 34,Fashion,2,75.34,0.15,Egypt,128.08
501028,105,2024-10-29,Toys Item 6,Toys,5,134.0,0.25,Egypt,502.5
501029,469,2024-11-22,Toys Item 11,Toys,5,59.97,0.1,Egypt,269.86
501030,597,2024-12-14,Grocery Item 11,Grocery,3,68.58,0.0,Egypt,205.74
501031,22,2024-09-17,Electronics Item 24,Electronics,1,226.38,0.15,Egypt,192.42
501032,236,2024-01-06,Electronics Item 30,Electronics,4,67.76,0.05,Jordan,257.49
501033,74,2024-04-20,Sports Item 16,Sports,4,81.08,0.0,Egypt,324.32
501034,336,2024-03-20,Grocery Item 12,Grocery,1,169.03,0.2,Egypt,135.22
501035,580,2024-08-31,Grocery Item 39,Grocery,2,175.93,0.1,Egypt,316.67
501036,465,2024-04-02,Sports Item 9,Sports,1,73.38,0.25,UAE,55.04
501037,479,2024-01-14,Grocery Item 32,Grocery,5,37.71,0.2,UAE,150.84
501038,22,2024-10-05,Sports Item 32,Sports,4,86.29,0.05,UAE,327.9
501039,185,2024-05-17,Electronics Item 15,Electronics,5,138.95,0.2,Egypt,555.8
501040,332,2024-12-27,Home Item 16,Home,4,39.13,0.2,Egypt,125.22
501041,589,2024-12-23,Home Item 27,Home,4,336.36,0.05,Egypt,1278.17
501042,190,2024-07-25,Fashion Item 12,Fashion,5,224.56,0.05,Egypt,1066.66
501043,188,2024-01-10,Home Item 18,Home,2,124.76,0.05,Egypt,237.04
501044,211,2024-02-07,Fashion Item 32,Fashion,4,143.72,0.25,UAE,431.16
501045,236,2024-12-14,Sports Item 9,Sports,2,71.38,0.1,Morocco,128.48
501046,180,2024-08-26,Grocery Item 36,Grocery,1,77.14,0.05,UAE,73.28
501047,184,2024-10-19,Sports Item 8,Sports,4,40.7,0.25,Saudi Arabia,122.1
501048,340,2024-09-02,Grocery Item 11,Grocery,3,86.16,0.2,Jordan,206.78
501049,590,2024-01-13,Fashion Item 16,Fashion,2,60.32,0.0,Lebanon,120.64
501050,346,2024-10-07,Fashion Item 18,Fashion,2,31.06,0.0,Egypt,62.12
501051,581,2024-03-21,Electronics Item 33,Electronics,3,12.26,0.0,Egypt,36.78
501052,59,2024-11-04,Toys Item 25,Toys,1,32.71,0.1,Morocco,29.44
501053,474,2024-05-26,Grocery Item 28,Grocery,4,90.79,0.1,Morocco,326.84
501054,479,2024-07-24,Grocery Item 28,Grocery,5,43.35,0.0,Saudi Arabia,216.75
501055,490,2024-07-29,Sports Item 29,Sports,2,134.47,0.0,Lebanon,268.94
501056,331,2024-04-24,Home Item 29,Home,4,73.2,0.05,UAE,278.16
501057,70,2024-11-12,Electronics Item 36,Electronics,1,52.66,0.05,Morocco,50.03
501058,574,2024-06-15,Home Item 32,Home,4,175.9,0.25,Saudi Arabia,527.7
501059,241,2024-04-08,Toys Item 29,Toys,5,112.38,0.0,Jordan,561.9
501060,270,2024-12-01,Sports Item 20,Sports,3,81.31,0.0,UAE,243.93
501061,49,2024-04-07,Toys Item 4,Toys,3,78.24,0.0,Egypt,234.72
501062,396,2024-01-14,Fashion Item 27,Fashion,3,98.85,0.2,Jordan,237.24
501063,520,2024-01-12,Grocery Item 16,Grocery,2,148.42,0.0,Egypt,296.84
501064,261,2024-08-05,Sports Item 8,Sports,1,26.45,0.2,Egypt,21.16
501065,597,2024-02-10,Fashion Item 37,Fashion,4,46.76,0.0,Egypt,187.04
501066,28,2024-08-12,Electronics Item 13,Electronics,5,144.29,0.25,UAE,541.09
501067,401,2024-10-02,Electronics Item 28,Electronics,2,72.01,0.0,Morocco,144.02
501068,241,2024-11-27,Fashion Item 35,Fashion,4,127.09,0.2,Egypt,406.69
501069,137,2024-07-27,Grocery Item 2,Grocery,2,69.53,0.0,Lebanon,139.06
501070,588,2024-03-06,Sports Item 4,Sports,2,13.11,0.0,Egypt,26.22
501071,501,2024-05-14,Grocery Item 32,Grocery,3,83.34,0.05,Saudi Arabia,237.52
501072,58,2024-10-23,Toys Item 34,Toys,2,43.54,0.15,Jordan,74.02
501073,329,2024-05-15,Home Item 7,Home,1,50.89,0.1,Saudi Arabia,45.8
501074,315,2024-05-08,Toys Item 14,Toys,3,35.21,0.15,Saudi Arabia,89.79
501075,494,2024-03-28,Sports Item 24,Sports,5,52.86,0.0,Egypt,264.3
501076,567,2024-06-24,Electronics Item 25,Electronics,5,53.93,0.2,UAE,215.72
501077,501,2024-07-17,Home Item 11,Home,2,109.87,0.15,Egypt,186.78
501078,135,2024-07-18,Toys Item 5,Toys,3,94.91,0.0,Lebanon,284.73
501079,118,2024-01-03,Electronics Item 30,Electronics,1,95.49,0.0,Saudi Arabia,95.49
501080,207,2024-01-16,Home Item 25,Home,5,32.88,0.05,Egypt,156.18
501081,114,2024-04-08,Toys Item 33,Toys,3,57.75,0.1,UAE,155.93
501082,402,2024-07-13,Fashion Item 15,Fashion,3,73.95,0.2,Jordan,177.48
501083,381,2024-03-26,Toys Item 25,Toys,5,52.79,0.0,Morocco,263.95
501084,454,2024-02-09,Toys Item 31,Toys,1,23.27,0.25,Jordan,17.45
501085,196,2024-03-15,Electronics Item 31,Electronics,1,57.09,0.05,Egypt,54.24
501086,386,2024-11-17,Grocery Item 12,Grocery,4,17.13,0.0,Egypt,68.52
501087,434,2024-02-13,Home Item 39,Home,4,15.05,0.0,Saudi Arabia,60.2
501088,431,2024-12-10,Sports Item 15,Sports,2,169.51,0.2,Lebanon,271.22
501089,234,2024-02-23,Electronics Item 35,Electronics,4,18.8,0.0,Saudi Arabia,75.2
501090,427,2024-11-07,Sports Item 28,Sports,5,29.74,0.0,Egypt,148.7
501091,48,2024-07-06,Toys Item 12,Toys,1,92.25,0.1,Saudi Arabia,83.02
501092,248,2024-05-07,Toys Item 14,Toys,1,60.81,0.2,Jordan,48.65
501093,397,2024-06-23,Grocery Item 4,Grocery,4,202.86,0.2,Egypt,649.15
501094,171,2024-07-25,Electronics Item 36,Electronics,1,64.0,0.2,Jordan,51.2
501095,78,2024-01-11,Toys Item 1,Toys,4,19.37,0.05,UAE,73.61
501096,253,2024-07-19,Electronics Item 16,Electronics,3,20.31,0.0,Egypt,60.93
501097,200,2024-10-28,Home Item 22,Home,2,149.36,0.0,Egypt,298.72
501098,251,2024-04-21,Home Item 7,Home,2,94.51,0.0,Morocco,189.02
501099,148,2024-06-09,Grocery Item 7,Grocery,2,58.19,0.2,Egypt,93.1
501100,532,2024-10-25,Electronics Item 13,Electronics,2,103.85,0.0,Egypt,207.7
501101,88,2024-02-14,Fashion Item 31,Fashion,4,19.35,0.0,Saudi Arabia,77.4
501102,148,2024-10-06,Sports Item 26,Sports,5,190.29,0.15,Morocco,808.73
501103,565,2024-08-29,Fashion Item 14,Fashion,4,78.86,0.1,Jordan,283.9
501104,340,2024-12-18,Grocery Item 20,Grocery,3,74.04,0.0,Egypt,222.12
501105,248,2024-06-07,Toys Item 27,Toys,3,80.14,0.2,Egypt,192.34
501106,328,2024-08-07,Fashion Item 31,Fashion,4,78.24,0.25,Jordan,234.72
501107,387,2024-10-13,Toys Item 11,Toys,1,13.85,0.1,Saudi Arabia,12.46
501108,17,2024-09-20,Fashion Item 14,Fashion,2,32.67,0.0,Egypt,65.34
501109,404,2024-03-18,Fashion Item 19,Fashion,5,77.14,0.1,Egypt,347.13
501110,397,2024-02-25,Home Item 22,Home,3,128.35,0.15,Egypt,327.29
501111,20,2024-05-02,Toys Item 38,Toys,5,35.99,0.0,Egypt,179.95
501112,385,2024-05-17,Home Item 28,Home,2,65.75,0.25,Egypt,98.62
501113,104,2024-08-13,Grocery Item 19,Grocery,5,107.58,0.0,UAE,537.9
501114,383,2024-02-27,Grocery Item 39,Grocery,1,84.55,0.1,Egypt,76.1
501115,482,2024-02-22,Home Item 3,Home,4,70.18,0.2,UAE,224.58
501116,90,2024-09-16,Home Item 25,Home,5,135.2,0.2,Lebanon,540.8
501117,174,2024-10-26,Sports Item 4,Sports,4,41.17,0.2,UAE,131.74
501118,70,2024-09-16,Home Item 13,Home,1,40.44,0.0,Saudi Arabia,40.44
501119,464,2024-05-21,Fashion Item 39,Fashion,4,70.75,0.0,Saudi Arabia,283.0
501120,329,2024-05-28,Electronics Item 7,Electronics,5,35.43,0.0,Saudi Arabia,177.15
501121,13,2024-09-12,Home Item 21,Home,2,90.6,0.0,Jordan,181.2
501122,238,2024-06-15,Fashion Item 12,Fashion,5,106.96,0.0,Egypt,534.8
501123,171,2024-07-20,Fashion Item 8,Fashion,1,247.29,0.1,Egypt,222.56
501124,278,2024-05-01,Sports Item 9,Sports,2,92.1,0.05,Jordan,174.99
501125,190,2024-07-15,Electronics Item 12,Electronics,4,164.53,0.05,Egypt,625.21
501126,341,2024-03-11,Electronics Item 38,Electronics,5,50.96,0.0,UAE,254.8
501127,242,2024-03-03,Grocery Item 33,Grocery,5,91.02,0.0,Morocco,455.1
501128,543,2024-05-22,Sports Item 1,Sports,3,105.95,0.05,Saudi Arabia,301.96
501129,571,2024-06-21,Grocery Item 3,Grocery,1,19.96,0.05,Egypt,18.96
501130,303,2024-09-06,Electronics Item 38,Electronics,4,16.31,0.0,Egypt,65.24
501131,585,2024-05-07,Sports Item 3,Sports,2,153.7,0.25,UAE,230.55
501132,18,2024-11-04,Grocery Item 35,Grocery,1,64.79,0.25,Egypt,48.59
501133,157,2024-12-30,Electronics Item 38,Electronics,2,28.51,0.1,Egypt,51.32
501134,297,2024-07-07,Toys Item 25,Toys,1,41.04,0.15,Egypt,34.88
501135,555,2024-04-22,Electronics Item 5,Electronics,3,49.12,0.0,Lebanon,147.36
501136,499,2024-08-20,Electronics Item 9,Electronics,4,53.11,0.05,UAE,201.82
501137,27,2024-01-21,Sports Item 19,Sports,2,74.28,0.25,Saudi Arabia,111.42
501138,437,2024-05-10,Toys Item 9,Toys,1,94.49,0.0,Egypt,94.49
501139,1,2024-04-17,Fashion Item 21,Fashion,4,64.72,0.0,Egypt,258.88
501140,527,2024-02-11,Home Item 19,Home,4,85.28,0.0,Egypt,341.12
501141,114,2024-12-12,Home Item 15,Home,1,66.34,0.25,Egypt,49.76
501142,150,2024-04-30,Fashion Item 21,Fashion,5,313.65,0.0,Egypt,1568.25
501143,33,2024-03-21,Electronics Item 7,Electronics,3,33.87,0.1,UAE,91.45
501144,383,2024-07-27,Grocery Item 23,Grocery,2,24.84,0.2,UAE,39.74
501145,597,2024-09-06,Grocery Item 35,Grocery,5,32.79,0.2,Egypt,131.16
501146,50,2024-01-02,Home Item 4,Home,1,200.63,0.0,Saudi Arabia,200.63
501147,437,2024-07-06,Home Item 20,Home,3,105.93,0.0,Morocco,317.79
501148,330,2024-06-06,Toys Item 32,Toys,5,135.12,0.25,UAE,506.7
501149,336,2024-12-20,Home Item 14,Home,4,75.15,0.25,Lebanon,225.45
501150,89,2024-10-27,Home Item 23,Home,5,37.21,0.25,Egypt,139.54
501151,283,2024-01-01,Home Item 24,Home,5,37.71,0.25,Egypt,141.41
501152,424,2024-09-16,Home Item 12,Home,3,67.09,0.15,UAE,171.08
501153,158,2024-10-23,Fashion Item 6,Fashion,1,88.34,0.0,Saudi Arabia,88.34
501154,344,2024-08-23,Sports Item 10,Sports,2,97.49,0.0,UAE,194.98
501155,218,2024-12-19,Grocery Item 1,Grocery,2,42.12,0.0,Morocco,84.24
501156,316,2024-01-13,Fashion Item 6,Fashion,5,94.29,0.1,Saudi Arabia,424.31
501157,173,2024-08-25,Home Item 28,Home,5,55.0,0.05,Morocco,261.25
501158,120,2024-07-01,Toys Item 1,Toys,1,163.41,0.0,Egypt,163.41
501159,543,2024-02-22,Sports Item 30,Sports,3,306.3,0.0,UAE,918.9
501160,444,2024-02-23,Grocery Item 4,Grocery,2,162.14,0.1,Morocco,291.85
501161,404,2024-08-04,Electronics Item 37,Electronics,2,71.92,0.0,UAE,143.84
501162,297,2024-10-07,Home Item 13,Home,3,120.22,0.0,Morocco,360.66
501163,35,2024-01-05,Toys Item 13,Toys,2,3.0,0.2,Egypt,4.8
501164,364,2024-06-04,Sports Item 31,Sports,4,23.04,0.1,Jordan,82.94
501165,539,2024-09-12,Sports Item 16,Sports,1,34.7,0.0,Egypt,34.7
501166,213,2024-06-10,Sports Item 24,Sports,4,36.59,0.1,Jordan,131.72
501167,65,2024-07-23,Grocery Item 37,Grocery,4,33.63,0.0,Saudi Arabia,134.52
501168,286,2024-10-10,Home Item 27,Home,2,29.76,0.0,Morocco,59.52
501169,13,2024-01-25,Home Item 12,Home,3,158.5,0.0,Egypt,475.5
501170,494,2024-08-20,Sports Item 1,Sports,1,214.36,0.2,Egypt,171.49
501171,501,2024-03-24,Grocery Item 28,Grocery,2,69.85,0.15,Egypt,118.74
501172,99,2024-09-05,Fashion Item 32,Fashion,1,114.65,0.0,Morocco,114.65
501173,184,2024-01-28,Sports Item 35,Sports,1,109.29,0.0,UAE,109.29
501174,12,2024-08-29,Fashion Item 35,Fashion,4,36.35,0.0,Morocco,145.4
501175,89,2024-08-26,Electronics Item 11,Electronics,5,64.49,0.05,Saudi Arabia,306.33
501176,52,2024-11-19,Fashion Item 27,Fashion,2,45.11,0.15,Egypt,76.69
501177,455,2024-03-13,Electronics Item 37,Electronics,4,30.91,0.0,Jordan,123.64
501178,82,2024-07-07,Fashion Item 7,Fashion,3,31.0,0.15,Jordan,79.05
501179,269,2024-05-11,Electronics Item 10,Electronics,4,53.91,0.05,Saudi Arabia,204.86
501180,7,2024-01-16,Home Item 10,Home,4,86.78,0.1,Egypt,312.41
501181,598,2024-06-02,Fashion Item 25,Fashion,1,28.73,0.15,Morocco,24.42
501182,208,2024-01-14,Toys Item 33,Toys,3,62.79,0.0,Jordan,188.37
501183,228,2024-01-05,Electronics Item 7,Electronics,2,95.23,0.25,Saudi Arabia,142.84
501184,143,2024-10-03,Home Item 29,Home,5,41.14,0.05,Saudi Arabia,195.42
501185,560,2024-12-10,Electronics Item 37,Electronics,3,43.2,0.0,UAE,129.6
501186,382,2024-01-23,Grocery Item 28,Grocery,1,39.27,0.15,Jordan,33.38
501187,146,2024-05-08,Grocery Item 32,Grocery,2,24.36,0.05,UAE,46.28
501188,145,2024-10-23,Fashion Item 24,Fashion,5,3.0,0.0,Saudi Arabia,15.0
501189,481,2024-02-16,Sports Item 16,Sports,2,59.53,0.0,Jordan,119.06
501190,260,2024-11-03,Sports Item 14,Sports,2,36.31,0.1,Lebanon,65.36
501191,36,2024-11-15,Fashion Item 2,Fashion,5,34.81,0.0,Morocco,174.05
501192,193,2024-09-12,Grocery Item 7,Grocery,2,78.79,0.0,Saudi Arabia,157.58
501193,209,2024-04-06,Grocery Item 31,Grocery,2,114.09,0.1,UAE,205.36
501194,22,2024-09-23,Electronics Item 37,Electronics,2,57.15,0.05,UAE,108.58
501195,364,2024-06-04,Electronics Item 39,Electronics,1,58.63,0.1,Morocco,52.77
501196,370,2024-10-08,Toys Item 2,Toys,2,104.46,0.15,UAE,177.58
501197,224,2024-06-18,Home Item 37,Home,1,132.07,0.0,Egypt,132.07
501198,535,2024-07-10,Toys Item 17,Toys,5,17.25,0.2,Egypt,69.0
501199,208,2024-05-04,Home Item 11,Home,2,88.51,0.2,Jordan,141.62
501200,164,2024-03-08,Sports Item 15,Sports,4,79.88,0.0,UAE,319.52
501201,423,2024-12-15,Grocery Item 16,Grocery,5,17.87,0.2,Jordan,71.48
501202,374,2024-07-24,Fashion Item 15,Fashion,1,35.13,0.0,Egypt,35.13
501203,593,2024-07-09,Electronics Item 23,Electronics,5,77.52,0.0,Jordan,387.6
501204,450,2024-08-07,Electronics Item 28,Electronics,5,23.16,0.25,Egypt,86.85
501205,288,2024-09-17,Toys Item 36,Toys,2,33.0,0.0,Jordan,66.0
501206,446,2024-01-07,Sports Item 30,Sports,5,5.03,0.0,Egypt,25.15
501207,443,2024-04-07,Home Item 33,Home,3,35.33,0.15,UAE,90.09
501208,400,2024-01-22,Sports Item 31,Sports,1,57.02,0.0,Morocco,57.02
501209,190,2024-12-02,Electronics Item 6,Electronics,2,91.31,0.0,UAE,182.62
501210,337,2024-02-29,Fashion Item 19,Fashion,3,103.2,0.0,Saudi Arabia,309.6
501211,396,2024-09-25,Home Item 30,Home,1,29.59,0.05,Egypt,28.11
501212,462,2024-09-18,Home Item 6,Home,5,26.62,0.05,Jordan,126.44
501213,437,2024-12-14,Sports Item 4,Sports,3,114.39,0.15,Saudi Arabia,291.69
501214,328,2024-01-12,Fashion Item 13,Fashion,1,72.1,0.15,UAE,61.28
501215,449,2024-11-13,Sports Item 19,Sports,5,45.14,0.2,Saudi Arabia,180.56
501216,289,2024-02-07,Toys Item 27,Toys,2,104.06,0.0,Saudi Arabia,208.12
501217,293,2024-10-04,Grocery Item 29,Grocery,4,80.15,0.0,Jordan,320.6
501218,591,2024-10-28,Home Item 6,Home,5,66.37,0.0,UAE,331.85
501219,364,2024-05-27,Fashion Item 16,Fashion,4,65.64,0.1,Egypt,236.3
501220,594,2024-09-08,Grocery Item 36,Grocery,2,77.65,0.25,Saudi Arabia,116.48
501221,474,2024-12-02,Fashion Item 17,Fashion,1,51.0,0.05,Morocco,48.45
501222,129,2024-07-13,Toys Item 23,Toys,1,13.83,0.0,Jordan,13.83
501223,439,2024-11-16,Fashion Item 22,Fashion,4,61.38,0.0,Morocco,245.52
501224,337,2024-09-07,Electronics Item 32,Electronics,3,42.31,0.0,Egypt,126.93
501225,85,2024-03-24,Grocery Item 33,Grocery,3,61.91,0.05,Saudi Arabia,176.44
501226,214,2024-06-21,Grocery Item 5,Grocery,5,17.05,0.0,Saudi Arabia,85.25
501227,597,2024-03-12,Toys Item 19,Toys,4,70.08,0.2,Jordan,224.26
501228,581,2024-03-30,Electronics Item 15,Electronics,3,51.68,0.05,Lebanon,147.29
501229,181,2024-10-26,Sports Item 36,Sports,2,57.45,0.1,UAE,103.41
501230,163,2024-09-14,Home Item 24,Home,2,52.1,0.0,UAE,104.2
501231,32,2024-07-03,Sports Item 21,Sports,1,78.37,0.0,Saudi Arabia,78.37
501232,236,2024-06-25,Grocery Item 33,Grocery,3,186.13,0.2,Egypt,446.71
501233,371,2024-08-16,Sports Item 10,Sports,1,157.26,0.15,UAE,133.67
501234,367,2024-10-21,Grocery Item 32,Grocery,2,127.17,0.2,Jordan,203.47
501235,68,2024-11-18,Electronics Item 8,Electronics,5,34.11,0.05,Egypt,162.02
501236,422,2024-08-19,Grocery Item 38,Grocery,2,35.06,0.15,Egypt,59.6
501237,599,2024-08-28,Electronics Item 24,Electronics,1,63.65,0.05,Jordan,60.47
501238,128,2024-10-14,Toys Item 1,Toys,5,61.1,0.2,Saudi Arabia,244.4
501239,75,2024-10-05,Sports Item 33,Sports,3,70.32,0.1,Egypt,189.86
501240,263,2024-02-06,Electronics Item 2,Electronics,5,249.46,0.1,UAE,1122.57
501241,323,2024-09-23,Sports Item 31,Sports,3,39.65,0.0,Egypt,118.95
501242,58,2024-03-09,Fashion Item 35,Fashion,2,127.11,0.25,UAE,190.66
501243,186,2024-03-08,Electronics Item 11,Electronics,3,48.2,0.2,Saudi Arabia,115.68
501244,242,2024-03-30,Toys Item 3,Toys,2,104.39,0.0,Jordan,208.78
501245,74,2024-06-26,Fashion Item 38,Fashion,2,147.85,0.15,Egypt,251.34
501246,385,2024-01-23,Toys Item 29,Toys,4,183.01,0.25,Morocco,549.03
501247,520,2024-02-13,Electronics Item 21,Electronics,1,111.49,0.05,Egypt,105.92
501248,67,2024-09-05,Grocery Item 18,Grocery,4,23.95,0.0,Jordan,95.8
501249,415,2024-01-27,Home Item 20,Home,1,37.51,0.15,Egypt,31.88
501250,456,2024-02-11,Fashion Item 6,Fashion,3,121.7,0.2,Jordan,292.08
501251,577,2024-12-04,Grocery Item 3,Grocery,1,81.17,0.0,Morocco,81.17
501252,267,2024-08-10,Grocery Item 4,Grocery,1,113.34,0.0,Egypt,113.34
501253,174,2024-07-14,Sports Item 15,Sports,5,102.79,0.0,Saudi Arabia,513.95
501254,269,2024-01-01,Sports Item 12,Sports,1,118.39,0.2,Saudi Arabia,94.71
501255,98,2024-07-14,Toys Item 35,Toys,2,125.54,0.0,Morocco,251.08
501256,460,2024-12-26,Sports Item 38,Sports,4,50.58,0.05,Jordan,192.2
501257,263,2024-10-18,Sports Item 2,Sports,5,10.03,0.1,Egypt,45.14
501258,259,2024-08-11,Sports Item 17,Sports,1,93.52,0.15,Egypt,79.49
501259,553,2024-02-07,Fashion Item 31,Fashion,5,61.84,0.0,Jordan,309.2
501260,34,2024-07-28,Grocery Item 17,Grocery,2,145.06,0.0,Egypt,290.12
501261,538,2024-09-29,Fashion Item 22,Fashion,1,67.39,0.05,Morocco,64.02
501262,222,2024-12-24,Grocery Item 39,Grocery,1,138.4,0.15,Egypt,117.64
501263,434,2024-08-31,Sports Item 6,Sports,4,100.6,0.0,Morocco,402.4
